game,score,mean_reward,eps,time,loss
689,32,485,0.0,376,19.931336858228285
690,32,524,0.0,447,20.264984781055578
691,16,196,0.0,193,20.322420161409475
692,30,541,0.0,476,19.791953456226885
693,16,212,0.0,223,18.971587909385562
694,21,331,0.0,343,20.436446776397005
695,45,877,0.0,749,19.382205259720486
696,7,64,0.0,132,18.99617883226925
697,34,551,0.0,468,19.99857484023454
698,40,746,0.0,615,19.81507379610043
699,26,478,0.0,437,19.165547387512852
700,24,369,0.0,382,19.57834845968077
701,25,434,0.0,392,20.047082636799217
702,30,586,0.0,491,19.40265752774913
703,16,261,0.0,256,18.30020798876128
704,20,329,0.0,302,20.59829379229656
705,25,454,0.0,460,19.19099970287977
706,25,382,0.0,320,18.00368069822543
707,28,486,0.0,461,19.371527035257
708,14,200,0.0,211,18.80298988099368
709,20,335,0.0,300,18.7751502374874
710,19,268,0.0,238,18.504874159601442
711,19,336,0.0,324,19.049588794708253
712,35,654,0.0,590,18.979862916187184
713,18,289,0.0,282,19.079301021124365
714,18,266,0.0,257,18.198196277599926
715,31,509,0.0,419,18.84335325700896
716,22,389,0.0,390,19.1510325459873
717,29,462,0.0,396,18.297796147145913
718,34,582,0.0,515,18.609747977797376
719,28,532,0.0,489,18.543760254431746
720,26,432,0.0,401,17.221920307299392
721,34,644,0.0,577,17.466031155784236
722,22,325,0.0,286,16.902279693490538
723,25,401,0.0,365,17.023174487827905
724,35,669,0.0,623,17.165255959790485
725,24,420,0.0,391,16.90295936775451
726,21,286,0.0,256,16.74544980716149
727,11,102,0.0,128,16.17180560725604
728,34,581,0.0,548,15.935040112944465
729,30,530,0.0,439,16.328982636603442
730,17,232,0.0,256,15.528649956335817
731,17,261,0.0,261,15.245420380858064
732,29,554,0.0,516,14.992150727277567
733,31,535,0.0,441,14.127135331004993
734,19,298,0.0,306,14.919831407574955
735,0,-102,0.0,3,9.262411832809448
736,2,-75,0.0,52,12.797078580226538
737,35,590,0.0,498,14.064554202771617
738,36,662,0.0,607,13.172870844210449
739,24,475,0.0,464,13.151909957521704
740,13,160,0.0,190,12.603794703932957
741,27,491,0.0,423,13.277708851925606
742,17,228,0.0,236,12.917559055587914
743,41,692,0.0,604,12.430611077911598
744,27,544,0.0,486,12.356470843604948
745,17,222,0.0,228,12.314333637728963
746,18,285,0.0,270,11.480122904496
747,21,365,0.0,333,12.955057672040905
748,15,253,0.0,259,12.17439923607386
749,21,314,0.0,308,12.147987114572988
750,43,854,0.0,768,12.49810921099468
751,31,575,0.0,501,11.736341288009013
752,13,178,0.0,194,11.747222977112502
753,29,507,0.0,443,11.909401585255658
754,31,565,0.0,539,11.396950360580727
755,2,-50,0.0,43,11.706960959867997
756,20,295,0.0,286,11.74439616942655
757,10,124,0.0,157,12.483199057699759
758,32,533,0.0,480,11.747592418580442
759,30,549,0.0,512,11.78097429331283
760,42,961,0.0,840,11.048844690059227
761,33,598,0.0,538,11.531837880500836
762,28,538,0.0,463,11.201901637916935
763,28,489,0.0,432,11.28339067397437
764,42,888,0.0,755,10.7157341147226
765,35,628,0.0,542,10.981208046167595
766,34,641,0.0,602,10.697199061142271
767,25,429,0.0,411,10.564517153119578
768,9,76,0.0,160,10.23713571684701
769,8,35,0.0,88,9.595789680320225
770,9,76,0.0,116,11.531638790399601
771,18,308,0.0,303,10.763678473861594
772,6,-13,0.0,58,11.573944623187437
773,40,783,0.0,656,10.430108499672134
774,15,180,0.0,192,9.74999807720975
775,21,319,0.0,287,10.572273716123568
776,42,771,0.0,648,10.187408797362552
777,28,414,0.0,383,10.528220737197747
778,19,313,0.0,291,10.570938872964415
779,40,786,0.0,733,10.333401086057565
780,34,605,0.0,512,10.382516762898911
781,22,360,0.0,339,9.54084930875722
782,29,546,0.0,476,10.140852324492776
783,35,677,0.0,569,10.102154995893176
784,30,575,0.0,560,10.087842065914005
785,29,548,0.0,518,9.724476685413736
786,29,481,0.0,443,9.18653445657309
787,27,465,0.0,455,9.842563023561972
788,21,306,0.0,270,10.08335114801062
789,39,680,0.0,652,10.016210541882158
790,23,382,0.0,338,10.111863081609958
791,33,522,0.0,484,9.365965613753525
792,16,242,0.0,247,9.104111928372614
793,0,-103,0.0,4,3.930887460708618
794,39,738,0.0,606,9.772156972468784
795,41,801,0.0,661,9.27846361341073
796,23,334,0.0,304,9.5264233968297
797,22,354,0.0,319,8.65302174668759
798,32,534,0.0,479,8.710554236297806
799,15,187,0.0,197,9.777879457281093
800,24,407,0.0,378,9.022869900537355
801,17,236,0.0,232,8.13834063484945
802,15,202,0.0,210,9.017618783559845
803,26,445,0.0,380,9.038717932744914
804,0,-100,0.0,1,5.370482921600342
805,14,230,0.0,251,8.782472157762164
806,18,265,0.0,256,9.145865433178987
807,26,432,0.0,389,9.213270800694442
808,32,596,0.0,479,9.373890244836609
809,18,288,0.0,279,9.509269712865352
810,15,254,0.0,254,8.628324367485794
811,20,312,0.0,309,9.285236800293768
