game,score,mean_reward,eps,time,loss
393,12,111,0.0,134,0.0
394,29,484,0.0,448,0.0
395,26,438,0.0,421,0.0
396,12,154,0.0,177,0.0
397,26,455,0.0,382,0.0
398,27,467,0.0,397,0.0
399,24,409,0.0,362,0.0
400,36,626,0.0,573,0.0
401,11,125,0.0,151,0.0
402,0,-111,0.0,12,0.0
403,12,161,0.0,192,0.0
404,36,585,0.0,472,0.0
405,16,227,0.0,230,0.0
406,31,515,0.0,479,0.0
407,33,573,0.0,501,0.0
408,49,1020,0.0,1042,0.0
409,23,362,0.0,328,0.0
410,49,985,0.0,967,0.0
411,31,601,0.0,553,0.0
412,27,400,0.0,344,0.0
413,31,596,0.0,582,0.0
414,40,771,0.0,680,0.0
415,16,265,0.0,272,0.0
416,26,473,0.0,408,0.0
417,31,681,0.0,645,0.0
418,15,242,0.0,250,0.0
419,28,490,0.0,447,0.0
420,18,296,0.0,283,0.0
421,24,371,0.0,354,0.0
422,35,657,0.0,577,0.0
423,27,437,0.0,357,0.0
424,22,375,0.0,360,0.0
425,16,245,0.0,262,0.0
426,42,845,0.0,718,0.0
427,16,224,0.0,237,0.0
428,10,74,0.0,115,0.0
429,39,748,0.0,624,0.0
430,24,426,0.0,387,0.0
431,17,268,0.0,282,0.0
432,28,502,0.0,497,0.0
433,12,117,0.0,136,0.0
434,29,487,0.0,433,0.0
435,25,404,0.0,404,0.0
436,19,307,0.0,321,0.0
437,49,1028,0.0,1038,0.0
438,50,915,0.0,778,0.0
439,28,502,0.0,483,0.0
440,38,653,0.0,570,0.0
441,0,-103,0.0,4,0.0
442,13,152,0.0,174,0.0
443,13,174,0.0,188,0.0
444,39,718,0.0,610,0.0
445,34,630,0.0,527,0.0
446,40,712,0.0,671,0.0
447,27,450,0.0,380,0.0
448,24,379,0.0,358,0.0
449,34,653,0.0,580,0.0
450,16,218,0.0,217,0.0
451,32,507,0.0,452,0.0
452,0,-101,0.0,2,0.0
453,27,472,0.0,404,0.0
454,32,541,0.0,498,0.0
455,34,680,0.0,605,0.0
456,0,-110,0.0,11,0.0
457,36,712,0.0,705,0.0
458,28,543,0.0,500,0.0
459,0,-111,0.0,12,0.0
460,28,490,0.0,523,0.0
461,37,693,0.0,621,0.0
462,41,822,0.0,740,0.0
463,18,340,0.0,329,0.0
464,33,615,0.0,527,0.0
465,31,595,0.0,507,0.0
466,43,758,0.0,654,0.0
467,24,465,0.0,438,0.0
468,14,167,0.0,196,0.0
469,22,360,0.0,331,0.0
470,22,375,0.0,362,0.0
471,0,-107,0.0,8,0.0
472,30,564,0.0,519,0.0
473,7,52,0.0,114,0.0
474,18,281,0.0,274,0.0
475,23,399,0.0,351,0.0
476,24,363,0.0,404,0.0
477,34,625,0.0,558,0.0
478,24,413,0.0,392,0.0
479,32,531,0.0,454,0.0
480,22,358,0.0,319,0.0
481,18,263,0.0,280,0.0
482,23,387,0.0,371,0.0
483,23,348,0.0,320,0.0
484,31,546,0.0,514,0.0
485,25,425,0.0,385,0.0
486,24,414,0.0,383,0.0
487,49,866,0.0,698,0.0
488,21,298,0.0,294,0.0
489,39,733,0.0,647,0.0
490,15,226,0.0,238,0.0
491,18,237,0.0,246,0.0
492,25,448,0.0,444,0.0
493,34,616,0.0,517,0.0
494,19,241,0.0,245,0.0
495,32,625,0.0,546,0.0
496,31,484,0.0,426,0.0
497,38,758,0.0,653,0.0
498,30,573,0.0,516,0.0
499,27,408,0.0,362,0.0
500,24,461,0.0,436,0.0
501,32,603,0.0,566,0.0
502,23,314,0.0,282,0.0
503,26,438,0.0,371,0.0
504,26,393,0.0,378,0.0
505,13,135,0.0,161,0.0
506,42,775,0.0,684,0.0
507,23,415,0.0,397,0.0
508,24,411,0.0,356,0.0
509,37,662,0.0,588,0.0
510,31,446,0.0,406,0.0
511,33,628,0.0,540,0.0
512,29,585,0.0,549,0.0
513,25,490,0.0,456,0.0
514,30,488,0.0,409,0.0
515,13,178,0.0,228,0.0
516,0,-102,0.0,3,0.0
517,30,552,0.0,495,0.0
518,27,503,0.0,443,0.0
519,24,488,0.0,473,0.0
520,26,524,0.0,507,0.0
521,29,494,0.0,428,0.0
522,16,230,0.0,237,0.0
523,30,457,0.0,398,0.0
524,23,388,0.0,354,0.0
525,0,-103,0.0,4,0.0
526,41,739,0.0,639,0.0
527,28,450,0.0,407,0.0
528,26,446,0.0,387,0.0
529,26,450,0.0,453,0.0
530,20,277,0.0,254,0.0
531,25,412,0.0,360,0.0
532,18,297,0.0,294,0.0
533,31,546,0.0,524,0.0
534,25,449,0.0,389,0.0
535,14,179,0.0,192,0.0
536,0,-101,0.0,2,0.0
537,19,255,0.0,253,0.0
538,25,490,0.0,446,0.0
539,24,386,0.0,357,0.0
540,41,744,0.0,632,0.0
541,8,67,0.0,118,0.0
542,40,684,0.0,615,0.0
543,34,559,0.0,478,0.0
544,28,513,0.0,432,0.0
545,27,491,0.0,449,0.0
546,39,864,0.0,856,0.0
547,14,190,0.0,209,0.0
548,32,626,0.0,513,0.0
549,31,538,0.0,450,0.0
550,28,485,0.0,424,0.0
551,22,301,0.0,286,0.0
552,25,415,0.0,363,0.0
553,30,517,0.0,464,0.0
554,18,261,0.0,272,0.0
555,35,612,0.0,642,0.0
556,11,125,0.0,185,0.0
557,34,625,0.0,596,0.0
558,29,474,0.0,410,0.0
559,17,173,0.0,169,0.0
560,26,461,0.0,438,0.0
561,31,537,0.0,495,0.0
562,31,531,0.0,491,0.0
563,26,394,0.0,337,0.0
564,36,736,0.0,665,0.0
565,20,285,0.0,296,0.0
566,31,553,0.0,483,0.0
567,21,326,0.0,302,0.0
568,23,409,0.0,381,0.0
569,35,614,0.0,576,0.0
570,24,444,0.0,399,0.0
571,11,143,0.0,171,0.0
572,20,311,0.0,308,0.0
573,15,207,0.0,221,0.0
574,19,285,0.0,269,0.0
575,48,894,0.0,839,0.0
576,29,535,0.0,453,0.0
577,33,555,0.0,547,0.0
578,30,528,0.0,467,0.0
579,30,546,0.0,465,0.0
580,40,713,0.0,630,0.0
581,28,508,0.0,477,0.0
582,22,367,0.0,356,0.0
583,26,432,0.0,379,0.0
584,32,576,0.0,519,0.0
585,56,1158,0.0,971,0.0
586,32,540,0.0,457,0.0
587,31,583,0.0,575,0.0
588,30,579,0.0,534,0.0
589,36,701,0.0,690,0.0
590,25,441,0.0,385,0.0
591,28,482,0.0,419,0.0
592,30,520,0.0,431,0.0
593,41,726,0.0,626,0.0
594,32,597,0.0,522,0.0
595,29,535,0.0,473,0.0
596,38,698,0.0,629,0.0
597,21,288,0.0,268,0.0
598,23,346,0.0,320,0.0
599,26,439,0.0,416,0.0
600,21,371,0.0,337,0.0
601,16,190,0.0,191,0.0
602,7,68,0.0,128,0.0
603,20,317,0.0,294,0.0
604,27,542,0.0,472,0.0
605,38,786,0.0,797,0.0
606,25,390,0.0,326,0.0
607,28,538,0.0,485,0.0
608,24,377,0.0,358,0.0
609,38,770,0.0,673,0.0
610,38,701,0.0,610,0.0
611,26,385,0.0,338,0.0
612,35,632,0.0,528,0.0
613,43,786,0.0,726,0.0
614,41,762,0.0,776,0.0
615,41,653,0.0,605,0.0
616,12,135,0.0,178,0.0
617,25,468,0.0,412,0.0
618,19,315,0.0,301,0.0
619,24,457,0.0,448,0.0
620,18,256,0.0,243,0.0
621,29,493,0.0,425,0.0
622,39,755,0.0,657,0.0
623,25,426,0.0,404,0.0
624,35,699,0.0,585,0.0
625,38,637,0.0,546,0.0
626,0,-100,0.0,1,0.0
627,35,598,0.0,488,0.0
628,22,371,0.0,326,0.0
629,35,627,0.0,529,0.0
630,31,530,0.0,480,0.0
631,30,526,0.0,475,0.0
632,13,147,0.0,161,0.0
633,0,-102,0.0,3,0.0
634,32,605,0.0,592,0.0
635,23,398,0.0,384,0.0
636,10,107,0.0,148,0.0
637,31,573,0.0,509,0.0
638,29,532,0.0,448,0.0
639,21,372,0.0,346,0.0
640,26,425,0.0,390,0.0
641,34,708,0.0,635,0.0
642,21,362,0.0,344,0.0
643,31,548,0.0,478,0.0
644,24,453,0.0,432,0.0
645,13,145,0.0,165,0.0
646,10,52,0.0,91,0.0
647,28,479,0.0,432,0.0
648,23,330,0.0,284,0.0
649,10,121,0.0,170,0.0
650,16,240,0.0,243,0.0
651,35,636,0.0,524,0.0
652,20,395,0.0,366,0.0
653,41,761,0.0,677,0.0
654,18,282,0.0,289,0.0
655,27,454,0.0,428,0.0
656,17,243,0.0,255,0.0
657,29,456,0.0,386,0.0
658,0,-114,0.0,15,0.0
659,13,178,0.0,202,0.0
660,15,211,0.0,231,0.0
661,0,-104,0.0,5,0.0
662,20,318,0.0,303,0.0
663,22,381,0.0,392,0.0
664,21,375,0.0,385,0.0
665,34,700,0.0,681,0.0
666,30,522,0.0,463,0.0
667,38,660,0.0,625,0.0
668,37,755,0.0,675,0.0
669,26,500,0.0,469,0.0
670,37,694,0.0,600,0.0
671,26,431,0.0,402,0.0
672,39,747,0.0,659,0.0
673,54,1049,0.0,1024,0.0
674,31,558,0.0,496,0.0
675,26,460,0.0,399,0.0
676,46,830,0.0,773,0.0
677,33,567,0.0,489,0.0
678,28,471,0.0,408,0.0
679,35,601,0.0,507,0.0
680,0,-102,0.0,3,0.0
681,39,763,0.0,677,0.0
682,27,475,0.0,411,0.0
683,42,774,0.0,647,0.0
684,41,815,0.0,679,0.0
685,24,434,0.0,395,0.0
686,0,-109,0.0,10,0.0
687,28,525,0.0,460,0.0
688,16,200,0.0,195,0.0
689,16,226,0.0,227,0.0
690,13,137,0.0,157,0.0
691,43,723,0.0,629,0.0
692,29,505,0.0,461,0.0
693,17,217,0.0,219,0.0
694,31,576,0.0,532,0.0
695,44,852,0.0,681,0.0
696,34,641,0.0,566,0.0
697,36,656,0.0,595,0.0
698,31,518,0.0,434,0.0
699,19,335,0.0,357,0.0
700,0,-102,0.0,3,0.0
701,32,568,0.0,471,0.0
702,39,723,0.0,713,0.0
703,24,384,0.0,377,0.0
704,23,407,0.0,387,0.0
705,23,396,0.0,356,0.0
706,17,249,0.0,259,0.0
707,12,173,0.0,196,0.0
708,22,314,0.0,321,0.0
709,31,548,0.0,520,0.0
710,29,503,0.0,411,0.0
711,13,187,0.0,209,0.0
712,47,859,0.0,725,0.0
713,25,426,0.0,410,0.0
714,17,230,0.0,256,0.0
715,25,419,0.0,389,0.0
716,17,223,0.0,233,0.0
717,9,88,0.0,128,0.0
718,0,-101,0.0,2,0.0
719,25,425,0.0,369,0.0
720,20,318,0.0,285,0.0
721,25,349,0.0,307,0.0
722,13,216,0.0,248,0.0
723,17,277,0.0,313,0.0
724,27,444,0.0,408,0.0
