175,"[90, 80]","[[60, 80], [50, 80], [40, 80], [30, 80], [30, 90], [40, 90], [50, 90], [60, 90], [60, 100], [60, 110], [70, 110], [70, 100]]"
176,"[90, 80]","[[70, 80], [60, 80], [50, 80], [40, 80], [30, 80], [30, 90], [40, 90], [50, 90], [60, 90], [60, 100], [60, 110], [70, 110]]"
177,"[90, 80]","[[80, 80], [70, 80], [60, 80], [50, 80], [40, 80], [30, 80], [30, 90], [40, 90], [50, 90], [60, 90], [60, 100], [60, 110]]"
178,"[90, 80]","[[90, 80], [80, 80], [70, 80], [60, 80], [50, 80], [40, 80], [30, 80], [30, 90], [40, 90], [50, 90], [60, 90], [60, 100], [60, 110]]"
179,"[150, 140]","[[100, 80], [90, 80], [80, 80], [70, 80], [60, 80], [50, 80], [40, 80], [30, 80], [30, 90], [40, 90], [50, 90], [60, 90], [60, 100]]"
180,"[150, 140]","[[110, 80], [100, 80], [90, 80], [80, 80], [70, 80], [60, 80], [50, 80], [40, 80], [30, 80], [30, 90], [40, 90], [50, 90], [60, 90]]"
181,"[150, 140]","[[120, 80], [110, 80], [100, 80], [90, 80], [80, 80], [70, 80], [60, 80], [50, 80], [40, 80], [30, 80], [30, 90], [40, 90], [50, 90]]"
182,"[150, 140]","[[120, 90], [120, 80], [110, 80], [100, 80], [90, 80], [80, 80], [70, 80], [60, 80], [50, 80], [40, 80], [30, 80], [30, 90], [40, 90]]"
183,"[150, 140]","[[120, 100], [120, 90], [120, 80], [110, 80], [100, 80], [90, 80], [80, 80], [70, 80], [60, 80], [50, 80], [40, 80], [30, 80], [30, 90]]"
184,"[150, 140]","[[120, 110], [120, 100], [120, 90], [120, 80], [110, 80], [100, 80], [90, 80], [80, 80], [70, 80], [60, 80], [50, 80], [40, 80], [30, 80]]"
185,"[150, 140]","[[130, 110], [120, 110], [120, 100], [120, 90], [120, 80], [110, 80], [100, 80], [90, 80], [80, 80], [70, 80], [60, 80], [50, 80], [40, 80]]"
186,"[150, 140]","[[130, 120], [130, 110], [120, 110], [120, 100], [120, 90], [120, 80], [110, 80], [100, 80], [90, 80], [80, 80], [70, 80], [60, 80], [50, 80]]"
187,"[150, 140]","[[140, 120], [130, 120], [130, 110], [120, 110], [120, 100], [120, 90], [120, 80], [110, 80], [100, 80], [90, 80], [80, 80], [70, 80], [60, 80]]"
188,"[150, 140]","[[140, 130], [140, 120], [130, 120], [130, 110], [120, 110], [120, 100], [120, 90], [120, 80], [110, 80], [100, 80], [90, 80], [80, 80], [70, 80]]"
189,"[150, 140]","[[150, 130], [140, 130], [140, 120], [130, 120], [130, 110], [120, 110], [120, 100], [120, 90], [120, 80], [110, 80], [100, 80], [90, 80], [80, 80]]"
190,"[150, 140]","[[150, 140], [150, 130], [140, 130], [140, 120], [130, 120], [130, 110], [120, 110], [120, 100], [120, 90], [120, 80], [110, 80], [100, 80], [90, 80], [80, 80]]"
191,"[50, 130]","[[150, 150], [150, 140], [150, 130], [140, 130], [140, 120], [130, 120], [130, 110], [120, 110], [120, 100], [120, 90], [120, 80], [110, 80], [100, 80], [90, 80]]"
192,"[50, 130]","[[140, 150], [150, 150], [150, 140], [150, 130], [140, 130], [140, 120], [130, 120], [130, 110], [120, 110], [120, 100], [120, 90], [120, 80], [110, 80], [100, 80]]"
193,"[50, 130]","[[130, 150], [140, 150], [150, 150], [150, 140], [150, 130], [140, 130], [140, 120], [130, 120], [130, 110], [120, 110], [120, 100], [120, 90], [120, 80], [110, 80]]"
194,"[50, 130]","[[120, 150], [130, 150], [140, 150], [150, 150], [150, 140], [150, 130], [140, 130], [140, 120], [130, 120], [130, 110], [120, 110], [120, 100], [120, 90], [120, 80]]"
195,"[50, 130]","[[110, 150], [120, 150], [130, 150], [140, 150], [150, 150], [150, 140], [150, 130], [140, 130], [140, 120], [130, 120], [130, 110], [120, 110], [120, 100], [120, 90]]"
196,"[50, 130]","[[100, 150], [110, 150], [120, 150], [130, 150], [140, 150], [150, 150], [150, 140], [150, 130], [140, 130], [140, 120], [130, 120], [130, 110], [120, 110], [120, 100]]"
197,"[50, 130]","[[90, 150], [100, 150], [110, 150], [120, 150], [130, 150], [140, 150], [150, 150], [150, 140], [150, 130], [140, 130], [140, 120], [130, 120], [130, 110], [120, 110]]"
198,"[50, 130]","[[80, 150], [90, 150], [100, 150], [110, 150], [120, 150], [130, 150], [140, 150], [150, 150], [150, 140], [150, 130], [140, 130], [140, 120], [130, 120], [130, 110]]"
199,"[50, 130]","[[70, 150], [80, 150], [90, 150], [100, 150], [110, 150], [120, 150], [130, 150], [140, 150], [150, 150], [150, 140], [150, 130], [140, 130], [140, 120], [130, 120]]"
200,"[50, 130]","[[60, 150], [70, 150], [80, 150], [90, 150], [100, 150], [110, 150], [120, 150], [130, 150], [140, 150], [150, 150], [150, 140], [150, 130], [140, 130], [140, 120]]"
201,"[50, 130]","[[50, 150], [60, 150], [70, 150], [80, 150], [90, 150], [100, 150], [110, 150], [120, 150], [130, 150], [140, 150], [150, 150], [150, 140], [150, 130], [140, 130]]"
202,"[50, 130]","[[50, 140], [50, 150], [60, 150], [70, 150], [80, 150], [90, 150], [100, 150], [110, 150], [120, 150], [130, 150], [140, 150], [150, 150], [150, 140], [150, 130]]"
203,"[50, 130]","[[50, 130], [50, 140], [50, 150], [60, 150], [70, 150], [80, 150], [90, 150], [100, 150], [110, 150], [120, 150], [130, 150], [140, 150], [150, 150], [150, 140], [150, 130]]"
204,"[130, 180]","[[50, 120], [50, 130], [50, 140], [50, 150], [60, 150], [70, 150], [80, 150], [90, 150], [100, 150], [110, 150], [120, 150], [130, 150], [140, 150], [150, 150], [150, 140]]"
205,"[130, 180]","[[60, 120], [50, 120], [50, 130], [50, 140], [50, 150], [60, 150], [70, 150], [80, 150], [90, 150], [100, 150], [110, 150], [120, 150], [130, 150], [140, 150], [150, 150]]"
206,"[130, 180]","[[70, 120], [60, 120], [50, 120], [50, 130], [50, 140], [50, 150], [60, 150], [70, 150], [80, 150], [90, 150], [100, 150], [110, 150], [120, 150], [130, 150], [140, 150]]"
207,"[130, 180]","[[80, 120], [70, 120], [60, 120], [50, 120], [50, 130], [50, 140], [50, 150], [60, 150], [70, 150], [80, 150], [90, 150], [100, 150], [110, 150], [120, 150], [130, 150]]"
208,"[130, 180]","[[90, 120], [80, 120], [70, 120], [60, 120], [50, 120], [50, 130], [50, 140], [50, 150], [60, 150], [70, 150], [80, 150], [90, 150], [100, 150], [110, 150], [120, 150]]"
209,"[130, 180]","[[100, 120], [90, 120], [80, 120], [70, 120], [60, 120], [50, 120], [50, 130], [50, 140], [50, 150], [60, 150], [70, 150], [80, 150], [90, 150], [100, 150], [110, 150]]"
210,"[130, 180]","[[110, 120], [100, 120], [90, 120], [80, 120], [70, 120], [60, 120], [50, 120], [50, 130], [50, 140], [50, 150], [60, 150], [70, 150], [80, 150], [90, 150], [100, 150]]"
211,"[130, 180]","[[120, 120], [110, 120], [100, 120], [90, 120], [80, 120], [70, 120], [60, 120], [50, 120], [50, 130], [50, 140], [50, 150], [60, 150], [70, 150], [80, 150], [90, 150]]"
212,"[130, 180]","[[120, 130], [120, 120], [110, 120], [100, 120], [90, 120], [80, 120], [70, 120], [60, 120], [50, 120], [50, 130], [50, 140], [50, 150], [60, 150], [70, 150], [80, 150]]"
213,"[130, 180]","[[120, 140], [120, 130], [120, 120], [110, 120], [100, 120], [90, 120], [80, 120], [70, 120], [60, 120], [50, 120], [50, 130], [50, 140], [50, 150], [60, 150], [70, 150]]"
214,"[130, 180]","[[120, 150], [120, 140], [120, 130], [120, 120], [110, 120], [100, 120], [90, 120], [80, 120], [70, 120], [60, 120], [50, 120], [50, 130], [50, 140], [50, 150], [60, 150]]"
215,"[130, 180]","[[120, 160], [120, 150], [120, 140], [120, 130], [120, 120], [110, 120], [100, 120], [90, 120], [80, 120], [70, 120], [60, 120], [50, 120], [50, 130], [50, 140], [50, 150]]"
216,"[130, 180]","[[120, 170], [120, 160], [120, 150], [120, 140], [120, 130], [120, 120], [110, 120], [100, 120], [90, 120], [80, 120], [70, 120], [60, 120], [50, 120], [50, 130], [50, 140]]"
217,"[130, 180]","[[130, 170], [120, 170], [120, 160], [120, 150], [120, 140], [120, 130], [120, 120], [110, 120], [100, 120], [90, 120], [80, 120], [70, 120], [60, 120], [50, 120], [50, 130]]"
218,"[130, 180]","[[130, 180], [130, 170], [120, 170], [120, 160], [120, 150], [120, 140], [120, 130], [120, 120], [110, 120], [100, 120], [90, 120], [80, 120], [70, 120], [60, 120], [50, 120], [50, 130]]"
219,"[140, 60]","[[130, 190], [130, 180], [130, 170], [120, 170], [120, 160], [120, 150], [120, 140], [120, 130], [120, 120], [110, 120], [100, 120], [90, 120], [80, 120], [70, 120], [60, 120], [50, 120]]"
220,"[140, 60]","[[140, 190], [130, 190], [130, 180], [130, 170], [120, 170], [120, 160], [120, 150], [120, 140], [120, 130], [120, 120], [110, 120], [100, 120], [90, 120], [80, 120], [70, 120], [60, 120]]"
221,"[140, 60]","[[140, 180], [140, 190], [130, 190], [130, 180], [130, 170], [120, 170], [120, 160], [120, 150], [120, 140], [120, 130], [120, 120], [110, 120], [100, 120], [90, 120], [80, 120], [70, 120]]"
222,"[140, 60]","[[140, 170], [140, 180], [140, 190], [130, 190], [130, 180], [130, 170], [120, 170], [120, 160], [120, 150], [120, 140], [120, 130], [120, 120], [110, 120], [100, 120], [90, 120], [80, 120]]"
223,"[140, 60]","[[140, 160], [140, 170], [140, 180], [140, 190], [130, 190], [130, 180], [130, 170], [120, 170], [120, 160], [120, 150], [120, 140], [120, 130], [120, 120], [110, 120], [100, 120], [90, 120]]"
224,"[140, 60]","[[140, 150], [140, 160], [140, 170], [140, 180], [140, 190], [130, 190], [130, 180], [130, 170], [120, 170], [120, 160], [120, 150], [120, 140], [120, 130], [120, 120], [110, 120], [100, 120]]"
225,"[140, 60]","[[140, 140], [140, 150], [140, 160], [140, 170], [140, 180], [140, 190], [130, 190], [130, 180], [130, 170], [120, 170], [120, 160], [120, 150], [120, 140], [120, 130], [120, 120], [110, 120]]"
226,"[140, 60]","[[140, 130], [140, 140], [140, 150], [140, 160], [140, 170], [140, 180], [140, 190], [130, 190], [130, 180], [130, 170], [120, 170], [120, 160], [120, 150], [120, 140], [120, 130], [120, 120]]"
227,"[140, 60]","[[140, 120], [140, 130], [140, 140], [140, 150], [140, 160], [140, 170], [140, 180], [140, 190], [130, 190], [130, 180], [130, 170], [120, 170], [120, 160], [120, 150], [120, 140], [120, 130]]"
228,"[140, 60]","[[140, 110], [140, 120], [140, 130], [140, 140], [140, 150], [140, 160], [140, 170], [140, 180], [140, 190], [130, 190], [130, 180], [130, 170], [120, 170], [120, 160], [120, 150], [120, 140]]"
229,"[140, 60]","[[140, 100], [140, 110], [140, 120], [140, 130], [140, 140], [140, 150], [140, 160], [140, 170], [140, 180], [140, 190], [130, 190], [130, 180], [130, 170], [120, 170], [120, 160], [120, 150]]"
230,"[140, 60]","[[140, 90], [140, 100], [140, 110], [140, 120], [140, 130], [140, 140], [140, 150], [140, 160], [140, 170], [140, 180], [140, 190], [130, 190], [130, 180], [130, 170], [120, 170], [120, 160]]"
231,"[140, 60]","[[140, 80], [140, 90], [140, 100], [140, 110], [140, 120], [140, 130], [140, 140], [140, 150], [140, 160], [140, 170], [140, 180], [140, 190], [130, 190], [130, 180], [130, 170], [120, 170]]"
